t,x,y,z,R,G,B,N_x,N_y,N_z,d,ath
17301,324.5000,220.2500,50.0000,220,100,34,0.8255,-0.2245,-0.5178,279.4029,121.1865
17301,338.0000,226.5000,50.0000,220,100,34,0.7411,-0.3997,-0.5395,154.0941,122.6490
17304,306.0000,187.2500,50.0000,220,100,34,0.6481,0.1080,-0.7539,287.9740,138.9293
17304,326.5000,226.7500,50.0000,220,100,34,0.8350,-0.2395,-0.4953,279.4029,119.6913
17304,341.5000,235.5000,50.0000,220,100,34,0.7428,-0.4341,-0.5097,150.0167,120.6409
17306,304.7500,185.7500,50.0000,220,100,34,0.6612,0.1202,-0.7405,279.9375,137.7764
17306,325.2500,222.0000,50.0000,220,100,34,0.8304,-0.2333,-0.5060,278.5839,120.3967
17306,337.2500,225.0000,50.0000,220,100,34,0.7335,-0.4001,-0.5495,148.7145,123.3299
17310,305.5000,185.0000,50.0000,220,100,34,0.5848,0.1429,-0.7985,287.9740,142.9887
17310,324.7500,221.7500,50.0000,220,100,34,0.8231,-0.2190,-0.5240,287.7030,121.5998
17310,339.5000,230.7500,50.0000,220,100,34,0.7522,-0.4216,-0.5064,161.2359,120.4276
17312,306.0000,187.2500,50.0000,220,100,34,0.6198,0.1263,-0.7745,287.7221,140.7625
17312,327.0000,227.7500,50.0000,220,100,34,0.8392,-0.2512,-0.4823,279.8517,118.8348
17312,341.5000,234.5000,50.0000,220,100,34,0.7286,-0.4435,-0.5220,144.2775,121.4688
17313,305.7500,189.0000,50.0000,220,100,34,0.6849,0.0813,-0.7241,287.5865,136.3951
17313,327.5000,229.0000,50.0000,220,100,34,0.8367,-0.2555,-0.4845,274.9636,118.9795
17313,342.2500,236.0000,50.0000,220,100,34,0.7269,-0.4424,-0.5252,144.0035,121.6850
17316,305.7500,186.2500,50.0000,220,100,34,0.6037,0.1328,-0.7861,287.9740,141.8179
17316,326.0000,223.7500,50.0000,220,100,34,0.8293,-0.2387,-0.5052,284.0299,120.3475
17316,341.2500,233.2500,50.0000,220,100,34,0.7296,-0.4302,-0.5316,148.7145,122.1162
17322,304.7500,186.0000,50.0000,220,100,34,0.6319,0.1287,-0.7643,282.4642,139.8421
17322,325.0000,223.5000,50.0000,220,100,34,0.8207,-0.2304,-0.5229,280.7579,121.5284
17322,338.7500,229.2500,50.0000,220,100,34,0.7467,-0.4120,-0.5222,162.5577,121.4792
17327,304.5000,185.0000,50.0000,220,100,34,0.6156,0.1354,-0.7763,282.7101,140.9239
17327,326.2500,224.2500,50.0000,220,100,34,0.8258,-0.2422,-0.5093,284.9368,120.6190
17327,340.7500,232.7500,50.0000,220,100,34,0.7273,-0.4243,-0.5394,149.3888,122.6451
17328,304.2500,183.0000,50.0000,220,100,34,0.5659,0.1617,-0.8085,282.7101,143.9450
17328,325.2500,221.5000,50.0000,220,100,34,0.8164,-0.2226,-0.5329,291.9623,122.1998
17328,340.0000,232.0000,50.0000,220,100,34,0.7389,-0.4196,-0.5272,157.9778,121.8197
17330,304.2500,183.2500,50.0000,220,100,34,0.5707,0.1593,-0.8056,282.7101,143.6666
17330,325.2500,221.0000,50.0000,220,100,34,0.8169,-0.2245,-0.5313,291.1374,122.0962
17330,340.0000,231.2500,50.0000,220,100,34,0.7340,-0.4168,-0.5362,156.8439,122.4285
17331,304.7500,187.2500,50.0000,220,100,34,0.6579,0.1115,-0.7448,282.7101,138.1451
17331,325.5000,223.2500,50.0000,220,100,34,0.8216,-0.2429,-0.5157,277.1588,121.0471
17331,338.2500,225.7500,50.0000,220,100,34,0.7253,-0.4119,-0.5515,153.7075,123.4722
17332,305.2500,188.0000,50.0000,220,100,34,0.6528,0.1088,-0.7497,285.0140,138.5607
17332,325.7500,224.5000,50.0000,220,100,34,0.8221,-0.2452,-0.5138,276.3512,120.9151
17332,339.7500,229.0000,50.0000,220,100,34,0.7284,-0.4212,-0.5404,155.7594,122.7110
17334,304.7500,184.7500,50.0000,221,100,33,0.5813,0.1484,-0.8000,285.0140,143.1314
17334,325.0000,219.7500,50.0000,221,100,33,0.8189,-0.2321,-0.5249,287.8489,121.6632
17334,339.5000,227.5000,50.0000,221,100,33,0.7213,-0.4171,-0.5530,153.0555,123.5699
17337,304.5000,183.2500,50.0000,221,100,33,0.5379,0.1705,-0.8256,285.0140,145.6480
17337,325.2500,221.2500,50.0000,221,100,33,0.8177,-0.2275,-0.5288,293.2371,121.9272
17337,340.7500,232.2500,50.0000,221,100,33,0.7354,-0.4253,-0.5275,158.6506,121.8353
17339,305.2500,185.5000,50.0000,221,100,33,0.5929,0.1423,-0.7926,285.0140,142.4290
17339,325.7500,221.7500,50.0000,221,100,33,0.8119,-0.2338,-0.5350,286.3180,122.3429
17339,340.5000,230.5000,50.0000,221,100,33,0.7229,-0.4232,-0.5462,154.7256,123.1085
17341,304.5000,184.0000,50.0000,221,100,33,0.5799,0.1450,-0.8017,285.5258,143.2922
17341,326.2500,221.7500,50.0000,221,100,33,0.8157,-0.2364,-0.5280,291.6796,121.8675
17341,339.7500,228.5000,50.0000,221,100,33,0.7167,-0.4300,-0.5490,150.1499,123.2985
17345,305.0000,186.2500,50.0000,221,100,33,0.6155,0.1278,-0.7777,285.2683,141.0484
17345,326.5000,223.2500,50.0000,221,100,33,0.8181,-0.2473,-0.5192,283.8820,121.2785
17345,340.7500,229.7500,50.0000,221,100,33,0.7116,-0.4270,-0.5579,149.2984,123.9119
17356,305.0000,185.5000,50.0000,221,100,33,0.5660,0.1445,-0.8116,289.0138,144.2534
17356,325.2500,220.0000,50.0000,221,100,33,0.8101,-0.2360,-0.5367,289.6912,122.4563
17356,341.2500,229.7500,50.0000,221,100,33,0.7124,-0.4308,-0.5540,155.4477,123.6430
17358,305.5000,187.7500,50.0000,221,100,33,0.6047,0.1209,-0.7873,290.1810,141.9298
17358,326.0000,224.7500,50.0000,221,100,33,0.8126,-0.2458,-0.5284,282.7366,121.8979
17358,340.7500,229.7500,50.0000,221,100,33,0.7252,-0.4418,-0.5282,160.6891,121.8838
17361,303.5000,182.7500,50.0000,221,100,33,0.5533,0.1673,-0.8160,281.1583,144.6890
17361,325.0000,217.0000,50.0000,221,100,33,0.8048,-0.2317,-0.5465,293.8860,123.1280
17361,338.2500,223.0000,50.0000,221,100,33,0.6995,-0.4125,-0.5835,151.8190,125.6960
17365,303.5000,185.0000,50.0000,221,100,33,0.6178,0.1307,-0.7754,281.4125,140.8434
17365,326.7500,224.5000,50.0000,221,100,33,0.8121,-0.2499,-0.5273,286.1066,121.8205
17365,339.7500,228.2500,50.0000,221,100,33,0.7100,-0.4300,-0.5576,153.8116,123.8916
17367,303.7500,187.2500,50.0000,221,100,33,0.6573,0.1078,-0.7459,281.4125,138.2348
17367,327.2500,228.5000,50.0000,221,100,33,0.8148,-0.2626,-0.5169,278.4044,121.1265
17367,341.7500,233.7500,50.0000,221,100,33,0.7191,-0.4355,-0.5415,156.7801,122.7835
17373,304.0000,186.7500,50.0000,221,100,33,0.6256,0.1207,-0.7708,283.7270,140.4231
17373,326.0000,224.2500,50.0000,221,100,33,0.8068,-0.2482,-0.5362,282.0851,122.4248
17373,340.5000,229.2500,50.0000,221,100,33,0.7130,-0.4313,-0.5527,160.6020,123.5550
17374,304.0000,183.5000,50.0000,221,100,33,0.5665,0.1511,-0.8101,283.9894,144.1053
17374,326.2500,221.0000,50.0000,221,100,33,0.7922,-0.2334,-0.5639,293.3428,124.3272
17374,339.5000,227.0000,50.0000,221,100,33,0.7130,-0.4313,-0.5527,160.6020,123.5550
17375,303.7500,183.7500,50.0000,221,100,33,0.5535,0.1599,-0.8173,283.7270,144.8203
17375,325.7500,221.2500,50.0000,221,100,33,0.8003,-0.2357,-0.5513,293.1979,123.4583
17375,339.5000,227.0000,50.0000,221,100,33,0.7130,-0.4313,-0.5527,160.6020,123.5550
17377,304.0000,187.2500,50.0000,221,100,33,0.6420,0.1088,-0.7590,283.9894,139.3723
17377,326.7500,228.2500,50.0000,221,100,33,0.8044,-0.2518,-0.5380,280.9715,122.5477
17377,342.5000,236.0000,50.0000,221,100,33,0.7311,-0.4423,-0.5195,167.4425,121.2960
17379,303.5000,184.7500,50.0000,221,100,33,0.5823,0.1426,-0.8004,283.9894,143.1652
17379,325.5000,220.0000,50.0000,221,100,33,0.8025,-0.2439,-0.5446,289.9603,122.9957
17379,341.0000,228.5000,50.0000,221,100,33,0.7005,-0.4238,-0.5742,156.9235,125.0418
17380,303.5000,185.0000,50.0000,221,100,33,0.5859,0.1406,-0.7981,283.9894,142.9449
17380,326.0000,223.2500,50.0000,221,100,33,0.8030,-0.2461,-0.5428,289.1539,122.8746
17380,340.7500,229.7500,50.0000,221,100,33,0.7153,-0.4327,-0.5487,162.3853,123.2767
17381,303.5000,184.5000,50.0000,221,100,33,0.5785,0.1446,-0.8027,283.9894,143.3913
17381,325.5000,219.7500,50.0000,221,100,33,0.8019,-0.2418,-0.5463,290.7679,123.1145
17381,340.2500,226.7500,50.0000,221,100,33,0.7005,-0.4238,-0.5742,156.9235,125.0418
17382,303.7500,184.7500,50.0000,221,100,33,0.5823,0.1426,-0.8004,283.9894,143.1652
17382,325.2500,220.0000,50.0000,221,100,33,0.7923,-0.2330,-0.5639,290.4410,124.3269
17382,339.7500,226.7500,50.0000,221,100,33,0.7100,-0.4244,-0.5619,163.7834,124.1879
17388,303.2500,185.2500,50.0000,221,100,33,0.5920,0.1260,-0.7960,286.2447,142.7536
17388,327.0000,225.0000,50.0000,221,100,33,0.8028,-0.2516,-0.5406,291.7293,122.7251
17388,341.5000,230.7500,50.0000,221,100,33,0.7064,-0.4521,-0.5445,158.5244,122.9926
17394,304.0000,184.5000,50.0000,221,100,33,0.5391,0.1557,-0.8277,287.7586,145.8644
17394,326.5000,220.7500,50.0000,221,100,33,0.7994,-0.2509,-0.5460,295.1152,123.0902
17394,342.0000,229.0000,50.0000,221,100,33,0.6870,-0.4429,-0.5761,152.9771,125.1750
17396,304.0000,184.5000,50.0000,221,100,33,0.5391,0.1557,-0.8277,287.7586,145.8644
17396,326.0000,221.2500,50.0000,221,100,33,0.7915,-0.2393,-0.5623,295.1152,124.2183
17396,341.7500,230.0000,50.0000,221,100,33,0.7031,-0.4436,-0.5557,162.7083,123.7598
17397,304.5000,185.0000,50.0000,221,100,33,0.5330,0.1540,-0.8320,290.1052,146.3061
17397,326.0000,221.2500,50.0000,221,100,33,0.7915,-0.2393,-0.5623,295.1152,124.2183
17397,342.2500,230.5000,50.0000,221,100,33,0.7026,-0.4493,-0.5518,162.7083,123.4932
17398,304.7500,186.7500,50.0000,221,100,33,0.5734,0.1323,-0.8085,290.1052,143.9506
17398,326.2500,223.0000,50.0000,221,100,33,0.7936,-0.2472,-0.5559,289.0069,123.7746
17398,342.2500,230.5000,50.0000,221,100,33,0.7026,-0.4493,-0.5518,162.7083,123.4932
17401,302.0000,185.2500,50.0000,221,100,33,0.6412,0.1089,-0.7596,279.7785,139.4264
17401,326.7500,226.0000,50.0000,221,100,33,0.7948,-0.2517,-0.5522,287.4109,123.5210
17401,341.5000,232.2500,50.0000,221,100,33,0.7158,-0.4369,-0.5447,167.8630,123.0073
17402,302.2500,184.0000,50.0000,221,100,33,0.5913,0.1419,-0.7938,280.1375,142.5447
17402,326.5000,224.7500,50.0000,221,100,33,0.7943,-0.2498,-0.5538,291.0979,123.6263
17402,341.0000,231.0000,50.0000,221,100,33,0.7141,-0.4359,-0.5478,167.4664,123.2167
17412,302.7500,186.7500,50.0000,222,100,32,0.6382,0.1151,-0.7612,280.1375,139.5686
17412,326.7500,225.0000,50.0000,222,100,32,0.7937,-0.2646,-0.5477,282.3703,123.2084
17412,341.5000,229.7500,50.0000,222,100,32,0.6959,-0.4304,-0.5749,162.3946,125.0904
17413,305.7500,189.5000,50.0000,222,100,32,0.5858,0.0976,-0.8045,299.0067,143.5653
17413,326.7500,222.2500,50.0000,222,100,32,0.7956,-0.2631,-0.5457,287.6108,123.0759
17413,344.0000,228.7500,50.0000,222,100,32,0.6677,-0.4713,-0.5762,153.4471,125.1837
17414,306.0000,191.0000,50.0000,222,100,32,0.6122,0.0816,-0.7865,299.0067,141.8574
17414,327.2500,225.0000,50.0000,222,100,32,0.7970,-0.2701,-0.5402,282.3703,122.6972
17414,344.2500,230.0000,50.0000,222,100,32,0.6742,-0.4759,-0.5648,155.3834,124.3850
17420,302.5000,186.2500,50.0000,222,100,32,0.6240,0.1183,-0.7724,281.5670,140.5730
17420,326.7500,224.7500,50.0000,222,100,32,0.7920,-0.2618,-0.5515,285.2385,123.4719
17420,341.2500,228.7500,50.0000,222,100,32,0.6924,-0.4373,-0.5739,163.1104,125.0253
17423,302.7500,187.0000,50.0000,222,100,32,0.6315,0.1139,-0.7669,281.5670,140.0803
17423,327.0000,226.2500,50.0000,222,100,32,0.7886,-0.2652,-0.5548,283.3884,123.6938
17423,342.0000,231.0000,50.0000,222,100,32,0.6992,-0.4392,-0.5641,166.9790,124.3399
17429,304.7500,186.0000,50.0000,222,100,32,0.5120,0.1479,-0.8462,296.0017,147.7962
17429,327.0000,223.0000,50.0000,222,100,32,0.7884,-0.2551,-0.5598,297.5702,124.0400
17429,344.2500,231.5000,50.0000,222,100,32,0.6827,-0.4771,-0.5534,161.1087,123.6019
17433,304.5000,186.5000,50.0000,222,100,32,0.5264,0.1426,-0.8382,294.8101,146.9499
17433,326.5000,221.2500,50.0000,222,100,32,0.7881,-0.2587,-0.5585,295.1762,123.9517
17433,344.0000,229.7500,50.0000,222,100,32,0.6727,-0.4645,-0.5760,159.3487,125.1669
17434,305.2500,186.5000,50.0000,222,100,32,0.5300,0.1406,-0.8362,294.8101,146.7456
17434,327.2500,221.2500,50.0000,222,100,32,0.7771,-0.2570,-0.5745,295.1101,125.0653
17434,345.2500,232.2500,50.0000,222,100,32,0.6727,-0.4645,-0.5760,159.3487,125.1669
17436,302.5000,184.0000,50.0000,222,100,32,0.5681,0.1477,-0.8096,281.8386,144.0585
17436,325.7500,217.5000,50.0000,222,100,32,0.7684,-0.2454,-0.5910,294.3213,126.2306
17436,341.0000,225.5000,50.0000,222,100,32,0.6740,-0.4223,-0.6061,163.4136,127.3099
17438,301.5000,184.5000,50.0000,222,100,32,0.6015,0.1228,-0.7894,281.7818,142.1256
17438,326.2500,221.5000,50.0000,222,100,32,0.7730,-0.2468,-0.5844,294.5997,125.7592
17438,341.7500,229.2500,50.0000,222,100,32,0.6917,-0.4333,-0.5778,170.5814,125.2929
17439,301.2500,184.5000,50.0000,222,100,32,0.6015,0.1228,-0.7894,281.7818,142.1256
17439,326.0000,221.7500,50.0000,222,100,32,0.7765,-0.2480,-0.5793,294.0918,125.3982
17439,341.7500,229.5000,50.0000,222,100,32,0.6934,-0.4344,-0.5749,170.9532,125.0898
17441,303.2500,186.5000,50.0000,222,100,32,0.5699,0.1290,-0.8116,289.1712,144.2482
17441,326.7500,224.7500,50.0000,222,100,32,0.7805,-0.2580,-0.5695,291.7208,124.7140
17441,344.7500,234.7500,50.0000,222,100,32,0.6926,-0.4618,-0.5541,169.8617,123.6493
17443,304.0000,187.0000,50.0000,222,100,32,0.5634,0.1276,-0.8162,291.5407,144.7108
17443,326.5000,221.7500,50.0000,222,100,32,0.7770,-0.2569,-0.5747,292.2328,125.0800
17443,343.2500,229.0000,50.0000,222,100,32,0.6761,-0.4560,-0.5788,164.3198,125.3642
17447,306.0000,192.0000,50.0000,222,100,32,0.6290,0.0599,-0.7751,299.7149,140.8162
17447,329.2500,226.5000,50.0000,222,100,32,0.7839,-0.2885,-0.5498,282.1152,123.3562
17447,346.0000,230.7500,50.0000,222,100,32,0.6469,-0.4873,-0.5865,151.8223,125.9109
17449,306.0000,191.7500,50.0000,222,100,32,0.6247,0.0673,-0.7780,299.0669,141.0754
17449,329.0000,225.5000,50.0000,222,100,32,0.7843,-0.2909,-0.5480,281.3468,123.2283
17449,344.2500,226.7500,50.0000,222,100,32,0.6406,-0.4805,-0.5990,150.2797,126.7965
17454,300.7500,184.0000,50.0000,222,100,32,0.5979,0.1354,-0.7901,277.9928,142.1934
17454,325.5000,221.5000,50.0000,222,100,32,0.7674,-0.2464,-0.5920,292.7473,126.2984
17454,342.2500,230.7500,50.0000,222,100,32,0.6942,-0.4278,-0.5789,179.2122,125.3732
17455,300.7500,184.0000,50.0000,222,100,32,0.5979,0.1354,-0.7901,277.9928,142.1934
17455,325.0000,218.5000,50.0000,222,100,32,0.7674,-0.2464,-0.5920,292.7473,126.2984
17455,338.5000,221.0000,50.0000,222,100,32,0.6791,-0.4185,-0.6030,173.1271,127.0853
17458,304.7500,191.7500,50.0000,222,100,32,0.6326,0.0603,-0.7721,297.6206,140.5436
17458,328.2500,226.5000,50.0000,222,100,32,0.7831,-0.2854,-0.5526,282.8851,123.5423
17458,345.5000,230.7500,50.0000,222,100,32,0.6587,-0.4819,-0.5778,159.0252,125.2993
17460,305.0000,191.5000,50.0000,222,100,32,0.6373,0.0597,-0.7683,296.4119,140.2029
17460,328.2500,224.0000,50.0000,222,100,32,0.7756,-0.2850,-0.5632,282.4181,124.2776
17460,344.0000,226.5000,50.0000,222,100,32,0.6457,-0.4704,-0.6015,155.3222,126.9768
17462,304.7500,189.0000,50.0000,222,100,32,0.5862,0.0942,-0.8047,296.9747,143.5782
17462,328.7500,226.2500,50.0000,222,100,32,0.7739,-0.2764,-0.5699,290.4152,124.7423
17462,345.2500,231.5000,50.0000,222,100,32,0.6686,-0.4870,-0.5619,162.6807,124.1873
17464,305.0000,187.5000,50.0000,222,100,32,0.5602,0.1098,-0.8211,296.9747,145.1904
17464,327.0000,218.5000,50.0000,222,100,32,0.7552,-0.2538,-0.6044,295.1101,127.1880
17464,343.2500,225.2500,50.0000,222,100,32,0.6524,-0.4640,-0.5992,162.2406,126.8145
17469,305.0000,191.0000,50.0000,222,100,32,0.6329,0.0603,-0.7719,296.7373,140.5216
17469,329.5000,225.5000,50.0000,222,100,32,0.7702,-0.2896,-0.5683,284.0440,124.6303
17469,345.5000,229.2500,50.0000,222,100,32,0.6360,-0.4813,-0.6032,152.7907,127.0981
17474,304.5000,190.0000,50.0000,222,100,32,0.6096,0.0800,-0.7886,296.0895,142.0582
17474,329.5000,226.5000,50.0000,222,100,32,0.7747,-0.2905,-0.5617,287.0975,124.1702
17474,344.7500,228.5000,50.0000,222,100,32,0.6426,-0.4842,-0.5938,155.3222,126.4260
17485,303.7500,188.0000,50.0000,222,100,32,0.5769,0.1094,-0.8095,293.0546,144.0425
17485,328.7500,225.2500,50.0000,222,100,32,0.7655,-0.2817,-0.5785,291.7876,125.3437
17485,344.7500,229.7500,50.0000,222,100,32,0.6546,-0.4760,-0.5873,162.7575,125.9668
17490,302.7500,187.5000,50.0000,222,100,32,0.5728,0.1081,-0.8126,292.7969,144.3474
17490,328.0000,223.5000,50.0000,222,100,32,0.7665,-0.2754,-0.5802,295.6434,125.4669
17490,346.2500,232.0000,50.0000,222,100,32,0.6480,-0.4736,-0.5965,162.9877,126.6164
17494,301.7500,188.7500,50.0000,223,100,31,0.6314,0.0749,-0.7719,288.9446,140.5216
17494,328.7500,227.7500,50.0000,223,100,31,0.7687,-0.2859,-0.5722,289.7119,124.9032
17494,344.2500,230.2500,50.0000,223,100,31,0.6622,-0.4768,-0.5780,167.2633,125.3102
17497,304.0000,188.5000,50.0000,223,100,31,0.5587,0.0986,-0.8235,298.9482,145.4388
17497,328.7500,224.7500,50.0000,223,100,31,0.7593,-0.2767,-0.5890,297.2575,126.0843
17497,346.5000,231.5000,50.0000,223,100,31,0.6533,-0.4959,-0.5721,166.3731,124.8955
17498,304.0000,188.5000,50.0000,223,100,31,0.5587,0.0986,-0.8235,298.9482,145.4388
17498,328.2500,222.2500,50.0000,223,100,31,0.7593,-0.2767,-0.5890,297.2575,126.0843
17498,346.0000,229.0000,50.0000,223,100,31,0.6397,-0.4855,-0.5959,162.2591,126.5762
17500,304.5000,190.5000,50.0000,223,100,31,0.5993,0.0773,-0.7967,298.2784,142.8204
17500,329.0000,225.0000,50.0000,223,100,31,0.7629,-0.2900,-0.5778,288.5169,125.2986
17500,346.0000,229.0000,50.0000,223,100,31,0.6362,-0.4851,-0.6000,160.8291,126.8690
17506,303.5000,190.5000,50.0000,223,100,31,0.6021,0.0714,-0.7952,298.0688,142.6781
17506,329.0000,227.7500,50.0000,223,100,31,0.7649,-0.2884,-0.5759,290.8006,125.1660
17506,346.7500,232.2500,50.0000,223,100,31,0.6521,-0.4992,-0.5706,167.4097,124.7904
17508,303.7500,190.5000,50.0000,223,100,31,0.5949,0.0780,-0.8000,298.6118,143.1335
17508,329.0000,227.7500,50.0000,223,100,31,0.7654,-0.2910,-0.5740,290.0379,125.0264
17508,347.0000,232.5000,50.0000,223,100,31,0.6503,-0.4977,-0.5739,167.1197,125.0246
17509,304.0000,189.2500,50.0000,223,100,31,0.5747,0.0907,-0.8133,298.6118,144.4225
17509,328.5000,222.7500,50.0000,223,100,31,0.7567,-0.2845,-0.5886,293.9728,126.0546
17509,346.2500,228.7500,50.0000,223,100,31,0.6297,-0.4820,-0.6092,161.1614,127.5314
17510,303.7500,190.5000,50.0000,223,100,31,0.6084,0.0698,-0.7906,296.8518,142.2396
17510,330.0000,227.7500,50.0000,223,100,31,0.7611,-0.2960,-0.5772,289.6239,125.2515
17510,347.2500,232.2500,50.0000,223,100,31,0.6356,-0.4982,-0.5897,161.0497,126.1392
17513,303.2500,187.0000,50.0000,223,100,31,0.5314,0.1193,-0.8387,297.3970,146.9996
17513,327.7500,223.0000,50.0000,223,100,31,0.7468,-0.2650,-0.6100,301.1976,127.5873
17513,346.5000,232.0000,50.0000,223,100,31,0.6596,-0.4892,-0.5706,175.3881,124.7933
17515,303.7500,189.7500,50.0000,223,100,31,0.6024,0.0715,-0.7950,297.1902,142.6533
17515,329.5000,223.7500,50.0000,223,100,31,0.7524,-0.2926,-0.5902,292.0548,126.1708
17515,346.0000,228.0000,50.0000,223,100,31,0.6221,-0.4830,-0.6162,158.5213,128.0369
17516,303.7500,189.7500,50.0000,223,100,31,0.6024,0.0715,-0.7950,297.1902,142.6533
17516,329.2500,224.5000,50.0000,223,100,31,0.7474,-0.2841,-0.6006,292.0548,126.9133
17516,345.7500,228.7500,50.0000,223,100,31,0.6354,-0.4864,-0.5997,165.0000,126.8506
17518,303.7500,189.7500,50.0000,223,100,31,0.6024,0.0715,-0.7950,297.1902,142.6533
17518,329.2500,224.2500,50.0000,223,100,31,0.7474,-0.2841,-0.6006,292.0548,126.9133
17518,345.7500,228.5000,50.0000,223,100,31,0.6336,-0.4850,-0.6028,164.7604,127.0729
17519,303.7500,190.0000,50.0000,223,100,31,0.6040,0.0705,-0.7939,297.1902,142.5513
17519,329.2500,224.5000,50.0000,223,100,31,0.7479,-0.2867,-0.5987,291.3022,126.7768
17519,345.7500,228.5000,50.0000,223,100,31,0.6336,-0.4850,-0.6028,164.7604,127.0729
17521,304.2500,192.2500,50.0000,223,100,31,0.6398,0.0464,-0.7672,297.1902,140.1002
17521,330.7500,227.7500,50.0000,223,100,31,0.7563,-0.3088,-0.5767,283.4502,125.2189
17521,346.7500,229.5000,50.0000,223,100,31,0.6189,-0.4899,-0.6140,157.4357,127.8772
17525,307.0000,197.0000,50.0000,223,100,31,0.6619,0.0081,-0.7496,305.5961,138.5548
17525,333.5000,235.0000,50.0000,223,100,31,0.7599,-0.3341,-0.5577,272.7801,123.8938
17525,350.7500,235.2500,50.0000,223,100,31,0.6111,-0.5314,-0.5867,154.8709,125.9204
17526,303.0000,187.5000,50.0000,223,100,31,0.5671,0.1031,-0.8172,294.0918,144.8015
17526,328.5000,221.0000,50.0000,223,100,31,0.7412,-0.2787,-0.6107,297.5130,127.6423
17526,343.5000,223.7500,50.0000,223,100,31,0.6231,-0.4732,-0.6227,163.4442,128.5146
17530,304.0000,189.5000,50.0000,223,100,31,0.5723,0.0818,-0.8160,300.3232,144.6815
17530,330.2500,225.5000,50.0000,223,100,31,0.7492,-0.2951,-0.5930,296.0034,126.3691
17530,347.7500,230.7500,50.0000,223,100,31,0.6204,-0.5046,-0.6004,160.7638,126.9017
17531,304.0000,189.5000,50.0000,223,100,31,0.5723,0.0818,-0.8160,300.3232,144.6815
17531,330.2500,225.5000,50.0000,223,100,31,0.7492,-0.2951,-0.5930,296.0034,126.3691
17531,347.7500,230.7500,50.0000,223,100,31,0.6204,-0.5046,-0.6004,160.7638,126.9017
17532,304.0000,189.5000,50.0000,223,100,31,0.5723,0.0818,-0.8160,300.3232,144.6815
17532,330.0000,224.2500,50.0000,223,100,31,0.7492,-0.2951,-0.5930,296.0034,126.3691
17532,347.5000,229.5000,50.0000,223,100,31,0.6133,-0.4988,-0.6124,159.1132,127.7635
17536,302.0000,189.7500,50.0000,223,100,31,0.6270,0.0607,-0.7767,293.0017,140.9558
17536,329.5000,226.0000,50.0000,223,100,31,0.7498,-0.2962,-0.5916,291.1168,126.2723
17536,346.2500,229.7500,50.0000,223,100,31,0.6308,-0.4814,-0.6086,166.5203,127.4853
17539,304.7500,191.7500,50.0000,223,100,31,0.6083,0.0626,-0.7912,299.6298,142.3010
17539,330.7500,227.2500,50.0000,223,100,31,0.7458,-0.3045,-0.5924,287.2281,126.3303
17539,348.7500,232.0000,50.0000,223,100,31,0.6143,-0.4996,-0.6107,161.1521,127.6411
17540,304.2500,189.7500,50.0000,223,100,31,0.5724,0.0859,-0.8154,299.6298,144.6308
17540,331.2500,228.2500,50.0000,223,100,31,0.7479,-0.3026,-0.5908,294.3196,126.2140
17540,349.7500,235.0000,50.0000,223,100,31,0.6249,-0.5120,-0.5894,162.3392,126.1123
17543,302.7500,189.7500,50.0000,223,100,31,0.5727,0.0818,-0.8157,299.4478,144.6544
17543,329.0000,226.5000,50.0000,223,100,31,0.7511,-0.2908,-0.5927,296.9529,126.3466
17543,349.5000,235.2500,50.0000,223,100,31,0.6377,-0.5055,-0.5813,171.1753,125.5409
17547,302.7500,189.7500,50.0000,223,100,31,0.5895,0.0711,-0.8046,298.5733,143.5758
